Image,Entropy(bits),Avg_Gradient,time/frame
3377_dehazed.png,7.707,50.6263,0.0282
3378_dehazed.png,7.7068,50.6276,0.0295
3379_dehazed.png,7.7069,50.6263,0.0259
3380_dehazed.png,7.7066,50.6223,0.0197
3381_dehazed.png,7.7071,50.6307,0.0223
3382_dehazed.png,7.7069,50.6442,0.0298
3383_dehazed.png,7.7068,50.6452,0.0260
3384_dehazed.png,7.7064,50.65,0.0261
3385_dehazed.png,7.7146,50.7281,0.0280
3386_dehazed.png,7.7116,50.68,0.0264
3387_dehazed.png,7.71,50.6642,0.0271
3388_dehazed.png,7.709,50.6639,0.0216
3389_dehazed.png,7.7085,50.6579,0.0278
3390_dehazed.png,7.7086,50.6652,0.0253
3391_dehazed.png,7.7084,50.6737,0.0235
3392_dehazed.png,7.7082,50.6838,0.0271
3393_dehazed.png,7.7082,50.6835,0.0261
3394_dehazed.png,7.7084,50.6835,0.0223
3395_dehazed.png,7.708,50.6801,0.0267
3396_dehazed.png,7.708,50.6861,0.0274
3397_dehazed.png,7.7141,50.8281,0.0273
3398_dehazed.png,7.7105,50.7605,0.0265
3399_dehazed.png,7.7104,50.7471,0.0250
3400_dehazed.png,7.7098,50.7367,0.0246
3401_dehazed.png,7.7069,50.6525,0.0250
3402_dehazed.png,7.7069,50.6301,0.0246
3403_dehazed.png,7.7067,50.625,0.0259
3404_dehazed.png,7.7066,50.6269,0.0231
3405_dehazed.png,7.7071,50.6192,0.0265
3406_dehazed.png,7.7067,50.6187,0.0271
3407_dehazed.png,7.7063,50.6137,0.0237
3408_dehazed.png,7.7058,50.611,0.0252
3409_dehazed.png,7.7147,50.6103,0.0193
3410_dehazed.png,7.709,50.544,0.0251
3411_dehazed.png,7.7079,50.5283,0.0228
3412_dehazed.png,7.7076,50.5274,0.0211
3413_dehazed.png,7.7077,50.5346,0.0284
3414_dehazed.png,7.7074,50.5408,0.0266
3415_dehazed.png,7.7075,50.5474,0.0239
3416_dehazed.png,7.7076,50.5519,0.0242
3417_dehazed.png,7.7077,50.5546,0.0266
3418_dehazed.png,7.7073,50.5572,0.0193
3419_dehazed.png,7.7077,50.5573,0.0224
3420_dehazed.png,7.7077,50.5592,0.0249
3421_dehazed.png,7.7153,50.7083,0.0230
3422_dehazed.png,7.7121,50.6637,0.0189
3423_dehazed.png,7.7113,50.6361,0.0279
3424_dehazed.png,7.7104,50.6383,0.0252
3425_dehazed.png,7.71,50.648,0.0200
3426_dehazed.png,7.7095,50.6561,0.0260
3427_dehazed.png,7.7087,50.6614,0.0266
3428_dehazed.png,7.7087,50.658,0.0244
3429_dehazed.png,7.7087,50.6597,0.0244
3430_dehazed.png,7.7083,50.6544,0.0203
3431_dehazed.png,7.7083,50.6612,0.0197
3432_dehazed.png,7.7081,50.6575,0.0256
3433_dehazed.png,7.7182,50.7797,0.0192
3434_dehazed.png,7.7134,50.703,0.0214
3435_dehazed.png,7.7127,50.6903,0.0202
3436_dehazed.png,7.712,50.6826,0.0210
3437_dehazed.png,7.7119,50.6848,0.0285
3438_dehazed.png,7.7113,50.6858,0.0261
3439_dehazed.png,7.7112,50.6882,0.0192
3440_dehazed.png,7.7109,50.6928,0.0255
3441_dehazed.png,7.7106,50.6905,0.0284
3442_dehazed.png,7.7102,50.6923,0.0300
3443_dehazed.png,7.7103,50.695,0.0298
3444_dehazed.png,7.7102,50.6894,0.0192
3445_dehazed.png,7.7159,50.8061,0.0243
3446_dehazed.png,7.7101,50.7338,0.0227
3447_dehazed.png,7.7086,50.7196,0.0235
3448_dehazed.png,7.7077,50.7182,0.0238
3449_dehazed.png,7.7083,50.7266,0.0228
3450_dehazed.png,7.7078,50.7186,0.0231
3451_dehazed.png,7.7064,50.6175,0.0196
3452_dehazed.png,7.7058,50.6086,0.0284
3453_dehazed.png,7.706,50.603,0.0277
3454_dehazed.png,7.7062,50.6139,0.0297
3455_dehazed.png,7.7063,50.6124,0.0252
3456_dehazed.png,7.7066,50.6158,0.0195
3457_dehazed.png,7.7139,50.5365,0.0302
3458_dehazed.png,7.7093,50.4951,0.0224
3459_dehazed.png,7.709,50.4836,0.0209
3460_dehazed.png,7.7088,50.4848,0.0231
3461_dehazed.png,7.7086,50.4862,0.0213
3462_dehazed.png,7.7086,50.4874,0.0218
3463_dehazed.png,7.708,50.4877,0.0199
3464_dehazed.png,7.7072,50.4894,0.0252
3465_dehazed.png,7.7071,50.5022,0.0266
3466_dehazed.png,7.7068,50.4997,0.0245
3467_dehazed.png,7.7062,50.5017,0.0233
3468_dehazed.png,7.7069,50.5105,0.0297
3469_dehazed.png,7.7162,50.7002,0.0285
3470_dehazed.png,7.7112,50.6669,0.0214
3471_dehazed.png,7.7091,50.6416,0.0218
3472_dehazed.png,7.7087,50.6361,0.0189
3473_dehazed.png,7.708,50.6342,0.0275
3474_dehazed.png,7.7082,50.6414,0.0248
3475_dehazed.png,7.7081,50.6307,0.0298
3476_dehazed.png,7.7071,50.6245,0.0207
3477_dehazed.png,7.7068,50.6353,0.0190
3478_dehazed.png,7.7067,50.6411,0.0259
3479_dehazed.png,7.7065,50.6418,0.0294
3480_dehazed.png,7.7063,50.6531,0.0246
3481_dehazed.png,7.7123,50.7949,0.0236
3482_dehazed.png,7.7064,50.7287,0.0226
3483_dehazed.png,7.7056,50.7157,0.0269
3484_dehazed.png,7.7051,50.7172,0.0228
3485_dehazed.png,7.7057,50.7141,0.0267
3486_dehazed.png,7.7054,50.7118,0.0265
3487_dehazed.png,7.7047,50.7069,0.0247
3488_dehazed.png,7.7043,50.7143,0.0226
3489_dehazed.png,7.7045,50.7204,0.0241
3490_dehazed.png,7.7044,50.7161,0.0230
3491_dehazed.png,7.7048,50.7216,0.0274
3492_dehazed.png,7.7047,50.7241,0.0268
3493_dehazed.png,7.7129,50.8314,0.0190
3494_dehazed.png,7.7073,50.7945,0.0216
3495_dehazed.png,7.7062,50.7643,0.0283
3496_dehazed.png,7.7057,50.766,0.0266
3497_dehazed.png,7.7056,50.7606,0.0251
3498_dehazed.png,7.706,50.7621,0.0194
3499_dehazed.png,7.7054,50.7549,0.0267
3500_dehazed.png,7.7057,50.7519,0.0208
3501_dehazed.png,7.7024,50.6284,0.0302
3502_dehazed.png,7.702,50.6054,0.0261
3503_dehazed.png,7.7017,50.6116,0.0291
3504_dehazed.png,7.7012,50.6103,0.0227
3505_dehazed.png,7.7091,50.4521,0.0212
3506_dehazed.png,7.705,50.3918,0.0258
3507_dehazed.png,7.7036,50.3945,0.0198
3508_dehazed.png,7.7033,50.3974,0.0295
3509_dehazed.png,7.7035,50.3896,0.0302
3510_dehazed.png,7.7029,50.3985,0.0196
3511_dehazed.png,7.7028,50.3918,0.0301
3512_dehazed.png,7.7023,50.3909,0.0194
3513_dehazed.png,7.7019,50.3776,0.0267
3514_dehazed.png,7.7014,50.371,0.0190
3515_dehazed.png,7.7014,50.3653,0.0204
3516_dehazed.png,7.701,50.3679,0.0290
3517_dehazed.png,7.7067,50.5532,0.0301
3518_dehazed.png,7.7021,50.4963,0.0203
3519_dehazed.png,7.7015,50.4777,0.0283
3520_dehazed.png,7.6999,50.4792,0.0229
3521_dehazed.png,7.7002,50.4749,0.0221
3522_dehazed.png,7.6998,50.4805,0.0294
3523_dehazed.png,7.6994,50.4755,0.0273
3524_dehazed.png,7.6993,50.4691,0.0239
3525_dehazed.png,7.699,50.4681,0.0237
3526_dehazed.png,7.6989,50.4666,0.0205
3527_dehazed.png,7.6985,50.4733,0.0253
3528_dehazed.png,7.6984,50.4734,0.0237
3529_dehazed.png,7.7057,50.6021,0.0242
3530_dehazed.png,7.7031,50.5354,0.0202
3531_dehazed.png,7.7016,50.5176,0.0234
3532_dehazed.png,7.7015,50.5179,0.0284
3533_dehazed.png,7.7013,50.5261,0.0208
3534_dehazed.png,7.7003,50.5187,0.0204
3535_dehazed.png,7.6999,50.5118,0.0280
3536_dehazed.png,7.6997,50.5203,0.0281
3537_dehazed.png,7.6994,50.5233,0.0209
3538_dehazed.png,7.6993,50.5221,0.0257
3539_dehazed.png,7.6996,50.5444,0.0190
3540_dehazed.png,7.6995,50.5418,0.0261
3541_dehazed.png,7.7062,50.7373,0.0257
3542_dehazed.png,7.701,50.6968,0.0302
3543_dehazed.png,7.696,50.6605,0.0297
3544_dehazed.png,7.694,50.6219,0.0300
3545_dehazed.png,7.6925,50.6171,0.0260
3546_dehazed.png,7.6918,50.6604,0.0239
3547_dehazed.png,7.6912,50.6618,0.0227
3548_dehazed.png,7.6894,50.6448,0.0265
3549_dehazed.png,7.6878,50.6588,0.0217
3550_dehazed.png,7.6859,50.6036,0.0273
3551_dehazed.png,7.6815,50.4397,0.0237
3552_dehazed.png,7.6781,50.4212,0.0299
3553_dehazed.png,7.6855,50.2463,0.0207
3554_dehazed.png,7.682,50.2705,0.0238
3555_dehazed.png,7.6825,50.2304,0.0252
3556_dehazed.png,7.6836,50.218,0.0240
3557_dehazed.png,7.6879,50.3028,0.0267
3558_dehazed.png,7.692,50.2836,0.0250
3559_dehazed.png,7.695,50.2543,0.0287
3560_dehazed.png,7.6957,50.2028,0.0266
3561_dehazed.png,7.6976,50.1406,0.0209
3562_dehazed.png,7.6989,50.1317,0.0279
3563_dehazed.png,7.6998,50.0539,0.0248
3564_dehazed.png,7.7017,50.0143,0.0199
3565_dehazed.png,7.7056,50.2486,0.0287
3566_dehazed.png,7.6972,50.2038,0.0284
3567_dehazed.png,7.6898,50.1724,0.0221
3568_dehazed.png,7.6849,50.1245,0.0213
3569_dehazed.png,7.6821,50.1049,0.0236
3570_dehazed.png,7.681,50.1013,0.0240
3571_dehazed.png,7.6786,50.0254,0.0282
3572_dehazed.png,7.6784,50.0834,0.0192
3573_dehazed.png,7.6786,50.1395,0.0251
3574_dehazed.png,7.6821,50.2457,0.0261
3575_dehazed.png,7.6845,50.3511,0.0226
3576_dehazed.png,7.6851,50.3363,0.0289
3577_dehazed.png,7.6916,50.4507,0.0206
3578_dehazed.png,7.6906,50.4799,0.0227
3579_dehazed.png,7.6929,50.501,0.0236
3580_dehazed.png,7.6938,50.47,0.0232
3581_dehazed.png,7.6943,50.4257,0.0290
3582_dehazed.png,7.6933,50.0917,0.0211
3583_dehazed.png,7.6931,49.7746,0.0249
3584_dehazed.png,7.6939,49.6267,0.0226
3585_dehazed.png,7.6952,49.5924,0.0232
3586_dehazed.png,7.6957,49.5629,0.0263
3587_dehazed.png,7.6961,49.5434,0.0241
3588_dehazed.png,7.6958,49.5278,0.0193
3589_dehazed.png,7.6991,49.6101,0.0269
3590_dehazed.png,7.6949,49.5247,0.0264
3591_dehazed.png,7.6951,49.5042,0.0192
3592_dehazed.png,7.6932,49.4658,0.0256
3593_dehazed.png,7.6927,49.5353,0.0254
3594_dehazed.png,7.6923,49.5192,0.0208
3595_dehazed.png,7.6924,49.5414,0.0263
3596_dehazed.png,7.6923,49.6222,0.0278
3597_dehazed.png,7.6927,49.6849,0.0226
3598_dehazed.png,7.6941,49.7315,0.0209
3599_dehazed.png,7.694,49.7939,0.0214
3600_dehazed.png,7.6965,49.9153,0.0264
3601_dehazed.png,7.6987,49.4283,0.0261
3602_dehazed.png,7.6969,49.4098,0.0287
3603_dehazed.png,7.6956,49.358,0.0249
3604_dehazed.png,7.695,49.3026,0.0293
3605_dehazed.png,7.6927,49.2726,0.0217
3606_dehazed.png,7.6908,49.1809,0.0252
3607_dehazed.png,7.6906,48.9441,0.0214
3608_dehazed.png,7.6909,48.8315,0.0198
3609_dehazed.png,7.6922,48.7698,0.0279
3610_dehazed.png,7.6914,48.6636,0.0278
3611_dehazed.png,7.6902,48.5585,0.0282
3612_dehazed.png,7.6896,48.4915,0.0245
3613_dehazed.png,7.6919,48.5626,0.0256
3614_dehazed.png,7.6881,48.4441,0.0252
3615_dehazed.png,7.688,48.407,0.0194
3616_dehazed.png,7.6871,48.3,0.0227
3617_dehazed.png,7.6874,48.1927,0.0212
3618_dehazed.png,7.6874,48.1365,0.0277
3619_dehazed.png,7.6881,48.1223,0.0231
3620_dehazed.png,7.6883,48.087,0.0196
3621_dehazed.png,7.6874,48.0664,0.0288
3622_dehazed.png,7.6876,48.0707,0.0281
3623_dehazed.png,7.687,48.0705,0.0289
3624_dehazed.png,7.6872,48.0738,0.0257
3625_dehazed.png,7.6907,48.1861,0.0245
3626_dehazed.png,7.6865,48.044,0.0294
3627_dehazed.png,7.6856,48.0236,0.0225
3628_dehazed.png,7.6851,48.041,0.0296
3629_dehazed.png,7.6856,48.0951,0.0298
3630_dehazed.png,7.6866,48.1814,0.0214
3631_dehazed.png,7.6864,48.2046,0.0209
3632_dehazed.png,7.6858,48.2215,0.0189
3633_dehazed.png,7.6858,48.2505,0.0284
3634_dehazed.png,7.6864,48.3166,0.0235
3635_dehazed.png,7.6874,48.3641,0.0231
3636_dehazed.png,7.6877,48.3859,0.0256
3637_dehazed.png,7.691,48.6513,0.0233
3638_dehazed.png,7.6887,48.6039,0.0214
3639_dehazed.png,7.6868,48.6189,0.0200
3640_dehazed.png,7.6865,48.6303,0.0260
3641_dehazed.png,7.6849,48.6379,0.0263
3642_dehazed.png,7.6842,48.6107,0.0236
3643_dehazed.png,7.6837,48.5756,0.0271
3644_dehazed.png,7.6835,48.5632,0.0265
3645_dehazed.png,7.6833,48.5318,0.0199
3646_dehazed.png,7.6827,48.5074,0.0292
3647_dehazed.png,7.6828,48.5118,0.0250
3648_dehazed.png,7.6824,48.4931,0.0234
3649_dehazed.png,7.6886,48.6917,0.0261
3650_dehazed.png,7.6853,48.6337,0.0223
3651_dehazed.png,7.6835,48.5535,0.0283
3652_dehazed.png,7.682,48.5401,0.0283
3653_dehazed.png,7.6822,48.5444,0.0241
3654_dehazed.png,7.6813,48.546,0.0284
3655_dehazed.png,7.6816,48.5463,0.0226
3656_dehazed.png,7.6814,48.5505,0.0255
3657_dehazed.png,7.6815,48.5627,0.0267
3658_dehazed.png,7.6815,48.5671,0.0245
3659_dehazed.png,7.681,48.5877,0.0268
3660_dehazed.png,7.6811,48.6027,0.0271
3661_dehazed.png,7.6903,48.7545,0.0203
3662_dehazed.png,7.6887,48.715,0.0282
3663_dehazed.png,7.6886,48.6938,0.0254
3664_dehazed.png,7.6878,48.6978,0.0264
3665_dehazed.png,7.6883,48.6933,0.0298
3666_dehazed.png,7.6881,48.6979,0.0236
3667_dehazed.png,7.688,48.7023,0.0218
3668_dehazed.png,7.6877,48.7125,0.0190
3669_dehazed.png,7.6873,48.7108,0.0237
3670_dehazed.png,7.6872,48.7239,0.0196
3671_dehazed.png,7.6872,48.7238,0.0285
3672_dehazed.png,7.6867,48.7273,0.0199
3673_dehazed.png,7.6918,49.0296,0.0229
3674_dehazed.png,7.6893,48.9836,0.0270
3675_dehazed.png,7.6898,48.9668,0.0194
3676_dehazed.png,7.6889,48.9618,0.0231
3677_dehazed.png,7.6889,48.959,0.0198
3678_dehazed.png,7.6884,48.9654,0.0194
3679_dehazed.png,7.6884,48.9632,0.0291
3680_dehazed.png,7.6875,48.9657,0.0246
3681_dehazed.png,7.6874,48.9744,0.0275
3682_dehazed.png,7.6872,48.9684,0.0290
3683_dehazed.png,7.6873,48.9831,0.0302
3684_dehazed.png,7.6873,48.988,0.0223
3685_dehazed.png,7.6928,49.1978,0.0226
3686_dehazed.png,7.6898,49.1553,0.0277
3687_dehazed.png,7.6885,49.1198,0.0242
3688_dehazed.png,7.6879,49.1175,0.0196
3689_dehazed.png,7.6878,49.1171,0.0263
3690_dehazed.png,7.6879,49.1208,0.0242
3691_dehazed.png,7.6881,49.1134,0.0252
3692_dehazed.png,7.6881,49.1206,0.0286
3693_dehazed.png,7.6875,49.1267,0.0218
3694_dehazed.png,7.6875,49.129,0.0204
3695_dehazed.png,7.6873,49.1269,0.0290
3696_dehazed.png,7.6878,49.1326,0.0233
3697_dehazed.png,7.6932,49.3352,0.0291
3698_dehazed.png,7.6898,49.2764,0.0208
3699_dehazed.png,7.6895,49.2566,0.0271
3700_dehazed.png,7.6882,49.2627,0.0195
3701_dehazed.png,7.69,49.1766,0.0261
3702_dehazed.png,7.6895,49.1808,0.0234
3703_dehazed.png,7.6896,49.2073,0.0241
3704_dehazed.png,7.6896,49.1928,0.0271
3705_dehazed.png,7.6892,49.1426,0.0297
3706_dehazed.png,7.6886,49.1318,0.0192
3707_dehazed.png,7.6888,49.1291,0.0285
3708_dehazed.png,7.6887,49.1362,0.0290
3709_dehazed.png,7.6939,49.0757,0.0222
3710_dehazed.png,7.6901,49.0147,0.0218
3711_dehazed.png,7.6898,48.965,0.0252
3712_dehazed.png,7.6898,48.9542,0.0191
3713_dehazed.png,7.6888,48.937,0.0271
3714_dehazed.png,7.6889,48.9461,0.0296
3715_dehazed.png,7.6883,48.9488,0.0238
3716_dehazed.png,7.6881,48.9624,0.0273
3717_dehazed.png,7.6877,48.9836,0.0229
3718_dehazed.png,7.6879,48.9938,0.0269
3719_dehazed.png,7.6884,49.0053,0.0234
3720_dehazed.png,7.6878,48.9944,0.0296
3721_dehazed.png,7.6925,49.2133,0.0267
3722_dehazed.png,7.6896,49.1414,0.0272
3723_dehazed.png,7.6883,49.1287,0.0220
3724_dehazed.png,7.6873,49.1172,0.0263
3725_dehazed.png,7.6876,49.1219,0.0298
3726_dehazed.png,7.6875,49.1266,0.0255
3727_dehazed.png,7.6876,49.1308,0.0297
3728_dehazed.png,7.6876,49.1332,0.0217
3729_dehazed.png,7.6879,49.1417,0.0195
3730_dehazed.png,7.6875,49.1501,0.0267
3731_dehazed.png,7.6876,49.1459,0.0272
3732_dehazed.png,7.6875,49.1566,0.0265
3733_dehazed.png,7.6935,49.325,0.0275
3734_dehazed.png,7.6919,49.2711,0.0218
3735_dehazed.png,7.6907,49.2621,0.0203
3736_dehazed.png,7.6902,49.2641,0.0225
3737_dehazed.png,7.6903,49.2523,0.0201
3738_dehazed.png,7.6894,49.2613,0.0197
3739_dehazed.png,7.6884,49.2659,0.0286
3740_dehazed.png,7.6882,49.2636,0.0284
3741_dehazed.png,7.6883,49.2692,0.0235
3742_dehazed.png,7.6886,49.2627,0.0221
3743_dehazed.png,7.6891,49.2717,0.0264
3744_dehazed.png,7.6893,49.2858,0.0190
3745_dehazed.png,7.6932,49.41,0.0204
3746_dehazed.png,7.6902,49.3332,0.0194
3747_dehazed.png,7.6908,49.2825,0.0253
3748_dehazed.png,7.6894,49.2571,0.0240
3749_dehazed.png,7.6904,49.2248,0.0214
3750_dehazed.png,7.6901,49.2006,0.0276
3751_dehazed.png,7.6877,49.0471,0.0215
3752_dehazed.png,7.6887,49.0498,0.0233
3753_dehazed.png,7.6886,49.0695,0.0280
3754_dehazed.png,7.6885,49.0579,0.0215
3755_dehazed.png,7.69,49.1308,0.0260
3756_dehazed.png,7.69,49.1856,0.0217
3757_dehazed.png,7.6963,49.1109,0.0213
3758_dehazed.png,7.6939,49.052,0.0274
3759_dehazed.png,7.6917,49.0104,0.0209
3760_dehazed.png,7.6903,48.9481,0.0190
3761_dehazed.png,7.6891,48.8615,0.0275
3762_dehazed.png,7.6881,48.8233,0.0296
3763_dehazed.png,7.6885,48.8172,0.0210
3764_dehazed.png,7.6873,48.8144,0.0294
3765_dehazed.png,7.6879,48.8164,0.0210
3766_dehazed.png,7.6884,48.8314,0.0247
3767_dehazed.png,7.6888,48.8327,0.0255
3768_dehazed.png,7.6882,48.8282,0.0295
3769_dehazed.png,7.6925,49.0678,0.0222
3770_dehazed.png,7.6912,49.0417,0.0222
3771_dehazed.png,7.6906,49.0383,0.0217
3772_dehazed.png,7.69,49.0494,0.0264
3773_dehazed.png,7.6897,49.0665,0.0263
3774_dehazed.png,7.6898,49.072,0.0207
3775_dehazed.png,7.6894,49.0657,0.0232
3776_dehazed.png,7.6894,49.0699,0.0202
3777_dehazed.png,7.6891,49.076,0.0212
3778_dehazed.png,7.6882,49.0814,0.0241
3779_dehazed.png,7.6879,49.0933,0.0220
3780_dehazed.png,7.6882,49.1032,0.0197
3781_dehazed.png,7.6939,49.3668,0.0294
3782_dehazed.png,7.6914,49.3097,0.0291
3783_dehazed.png,7.6916,49.3114,0.0204
3784_dehazed.png,7.6912,49.325,0.0218
3785_dehazed.png,7.6909,49.3293,0.0300
3786_dehazed.png,7.6909,49.3417,0.0293
3787_dehazed.png,7.6902,49.3475,0.0291
3788_dehazed.png,7.6909,49.3558,0.0192
3789_dehazed.png,7.6907,49.3519,0.0295
3790_dehazed.png,7.6909,49.3564,0.0235
3791_dehazed.png,7.691,49.3584,0.0265
3792_dehazed.png,7.691,49.3599,0.0212
3793_dehazed.png,7.6969,49.5349,0.0254
3794_dehazed.png,7.6937,49.4687,0.0250
3795_dehazed.png,7.6934,49.4543,0.0279
3796_dehazed.png,7.6929,49.4626,0.0208
3797_dehazed.png,7.6927,49.4549,0.0252
3798_dehazed.png,7.6932,49.4555,0.0287
3799_dehazed.png,7.6923,49.4623,0.0265
3800_dehazed.png,7.6918,49.4589,0.0235
3801_dehazed.png,7.689,49.3682,0.0224
3802_dehazed.png,7.6887,49.3541,0.0205
3803_dehazed.png,7.6887,49.3523,0.0270
3804_dehazed.png,7.6885,49.3607,0.0234
3805_dehazed.png,7.6927,49.2866,0.0254
3806_dehazed.png,7.6887,49.2619,0.0269
3807_dehazed.png,7.6889,49.2457,0.0290
3808_dehazed.png,7.689,49.2378,0.0269
3809_dehazed.png,7.6894,49.2475,0.0233
3810_dehazed.png,7.6888,49.246,0.0226
3811_dehazed.png,7.6887,49.2414,0.0242
3812_dehazed.png,7.6893,49.2432,0.0210
3813_dehazed.png,7.6888,49.2496,0.0226
3814_dehazed.png,7.6885,49.2462,0.0297
3815_dehazed.png,7.6896,49.2474,0.0274
3816_dehazed.png,7.6892,49.2546,0.0244
3817_dehazed.png,7.6924,49.4404,0.0298
3818_dehazed.png,7.6889,49.392,0.0192
3819_dehazed.png,7.6888,49.3715,0.0190
3820_dehazed.png,7.6881,49.3739,0.0275
3821_dehazed.png,7.6881,49.3825,0.0199
3822_dehazed.png,7.6878,49.3908,0.0207
3823_dehazed.png,7.6877,49.388,0.0268
3824_dehazed.png,7.6873,49.3881,0.0235
3825_dehazed.png,7.6874,49.3907,0.0246
3826_dehazed.png,7.6874,49.3953,0.0278
3827_dehazed.png,7.6869,49.4064,0.0240
3828_dehazed.png,7.6871,49.4065,0.0271
3829_dehazed.png,7.6943,49.5317,0.0272
3830_dehazed.png,7.6917,49.4634,0.0268
3831_dehazed.png,7.6916,49.454,0.0243
3832_dehazed.png,7.6913,49.4524,0.0208
3833_dehazed.png,7.6909,49.4426,0.0208
3834_dehazed.png,7.6906,49.4407,0.0215
3835_dehazed.png,7.6906,49.4497,0.0229
3836_dehazed.png,7.6904,49.4553,0.0237
3837_dehazed.png,7.6899,49.4536,0.0256
3838_dehazed.png,7.6892,49.4599,0.0287
3839_dehazed.png,7.6891,49.4462,0.0208
3840_dehazed.png,7.6889,49.4397,0.0243
3841_dehazed.png,7.6943,49.529,0.0242
3842_dehazed.png,7.6922,49.4658,0.0284
3843_dehazed.png,7.692,49.4703,0.0233
3844_dehazed.png,7.6913,49.47,0.0225
3845_dehazed.png,7.6914,49.4707,0.0271
3846_dehazed.png,7.691,49.4629,0.0283
3847_dehazed.png,7.6909,49.4626,0.0276
3848_dehazed.png,7.6897,49.4668,0.0286
3849_dehazed.png,7.6898,49.4724,0.0286
3850_dehazed.png,7.6889,49.4701,0.0261
3851_dehazed.png,7.6879,49.3729,0.0259
3852_dehazed.png,7.6872,49.3525,0.0241
3853_dehazed.png,7.6939,49.2629,0.0230
3854_dehazed.png,7.6894,49.2175,0.0219
3855_dehazed.png,7.6885,49.2057,0.0259
3856_dehazed.png,7.6878,49.2022,0.0230
3857_dehazed.png,7.6876,49.2014,0.0226
3858_dehazed.png,7.6875,49.196,0.0261
3859_dehazed.png,7.6868,49.1879,0.0200
3860_dehazed.png,7.6866,49.1811,0.0257
3861_dehazed.png,7.6871,49.179,0.0211
3862_dehazed.png,7.6871,49.1866,0.0214
3863_dehazed.png,7.6872,49.1955,0.0247
3864_dehazed.png,7.6865,49.1917,0.0220
3865_dehazed.png,7.6939,49.4413,0.0299
3866_dehazed.png,7.6899,49.3817,0.0218
3867_dehazed.png,7.6905,49.3624,0.0275
3868_dehazed.png,7.6903,49.3503,0.0207
3869_dehazed.png,7.6901,49.3407,0.0239
3870_dehazed.png,7.6904,49.3421,0.0272
3871_dehazed.png,7.6902,49.344,0.0280
3872_dehazed.png,7.6901,49.3403,0.0207
3873_dehazed.png,7.6895,49.3402,0.0299
3874_dehazed.png,7.6895,49.3393,0.0206
3875_dehazed.png,7.6899,49.3276,0.0251
3876_dehazed.png,7.6899,49.343,0.0259
3877_dehazed.png,7.6956,49.5228,0.0268
3878_dehazed.png,7.6918,49.4569,0.0212
3879_dehazed.png,7.6905,49.4277,0.0296
3880_dehazed.png,7.6898,49.4211,0.0248
3881_dehazed.png,7.69,49.4113,0.0227
3882_dehazed.png,7.6892,49.4124,0.0242
3883_dehazed.png,7.6898,49.4153,0.0213
3884_dehazed.png,7.6897,49.4121,0.0296
3885_dehazed.png,7.6889,49.4114,0.0200
3886_dehazed.png,7.6887,49.4083,0.0209
3887_dehazed.png,7.689,49.4061,0.0224
3888_dehazed.png,7.6892,49.4239,0.0298
3889_dehazed.png,7.6963,49.5682,0.0222
3890_dehazed.png,7.6932,49.5062,0.0281
3891_dehazed.png,7.6917,49.4866,0.0266
3892_dehazed.png,7.6914,49.4821,0.0296
3893_dehazed.png,7.6921,49.4766,0.0212
3894_dehazed.png,7.6919,49.4744,0.0290
3895_dehazed.png,7.6912,49.4767,0.0198
3896_dehazed.png,7.6905,49.4724,0.0222
3897_dehazed.png,7.6908,49.4818,0.0228
3898_dehazed.png,7.6904,49.484,0.0264
3899_dehazed.png,7.6912,49.4813,0.0214
3900_dehazed.png,7.6909,49.4895,0.0289
3901_dehazed.png,7.6954,49.2176,0.0299
3902_dehazed.png,7.6923,49.1804,0.0195
3903_dehazed.png,7.6905,49.1576,0.0193
3904_dehazed.png,7.6906,49.1486,0.0244
3905_dehazed.png,7.6908,49.1565,0.0237
3906_dehazed.png,7.6897,49.18,0.0242
3907_dehazed.png,7.6897,49.2112,0.0278
3908_dehazed.png,7.6896,49.2436,0.0291
3909_dehazed.png,7.6893,49.2024,0.0271
3910_dehazed.png,7.6884,49.1657,0.0282
3911_dehazed.png,7.6888,49.1602,0.0300
3912_dehazed.png,7.6897,49.1751,0.0252
3913_dehazed.png,7.6966,49.4096,0.0193
3914_dehazed.png,7.6933,49.3589,0.0229
3915_dehazed.png,7.6927,49.3255,0.0213
3916_dehazed.png,7.6921,49.3192,0.0211
3917_dehazed.png,7.6917,49.3243,0.0246
3918_dehazed.png,7.6917,49.3221,0.0273
3919_dehazed.png,7.692,49.3263,0.0295
3920_dehazed.png,7.6915,49.3263,0.0275
3921_dehazed.png,7.6917,49.332,0.0199
3922_dehazed.png,7.6918,49.3357,0.0298
3923_dehazed.png,7.6918,49.3478,0.0267
3924_dehazed.png,7.6909,49.3473,0.0267
3925_dehazed.png,7.6979,49.5173,0.0244
3926_dehazed.png,7.6941,49.4683,0.0301
3927_dehazed.png,7.6937,49.4527,0.0279
3928_dehazed.png,7.6931,49.4471,0.0285
3929_dehazed.png,7.6933,49.4481,0.0292
3930_dehazed.png,7.6928,49.4649,0.0223
3931_dehazed.png,7.6925,49.4578,0.0274
3932_dehazed.png,7.6921,49.4661,0.0281
3933_dehazed.png,7.6923,49.4643,0.0249
3934_dehazed.png,7.6916,49.4681,0.0225
3935_dehazed.png,7.6922,49.4762,0.0266
3936_dehazed.png,7.6923,49.4813,0.0218
3937_dehazed.png,7.6965,49.5843,0.0199
3938_dehazed.png,7.6931,49.5207,0.0220
